datetime,open,high,low,close,volume
2016-12-29 16:00:00,116.786,116.841,116.261,116.493,24491
2016-12-29 20:00:00,116.493,116.708,116.347,116.486,17605
2016-12-30 00:00:00,116.486,116.611,116.036,116.283,40289
2016-12-30 04:00:00,116.284,116.877,116.232,116.675,27469
2016-12-30 08:00:00,116.675,117.189,116.495,116.837,27073
2016-12-30 12:00:00,116.838,117.088,116.748,116.91,26715
2016-12-30 16:00:00,116.908,116.944,116.416,116.628,36505
2016-12-30 20:00:00,116.625,117.049,116.621,116.975,24961
2017-01-03 00:00:00,117.479,117.523,117.196,117.382,24370
2017-01-03 04:00:00,117.381,117.434,117.282,117.334,9424
2017-01-03 08:00:00,117.334,118.194,117.308,118.145,24947
2017-01-03 12:00:00,118.148,118.341,118.06,118.175,21291
2017-01-03 16:00:00,118.174,118.603,117.345,117.429,42128
2017-01-03 20:00:00,117.429,117.768,117.213,117.725,19551
2017-01-04 00:00:00,117.729,118.178,117.532,118.138,25892
2017-01-04 04:00:00,118.14,118.154,117.857,118.067,18956
2017-01-04 08:00:00,118.069,118.174,117.515,117.682,25525
2017-01-04 12:00:00,117.681,117.763,117.354,117.508,25375
2017-01-04 16:00:00,117.509,117.545,117.046,117.378,30922
2017-01-04 20:00:00,117.375,117.748,117.091,117.216,25076
2017-01-05 00:00:00,117.216,117.422,116.293,116.532,34400
2017-01-05 04:00:00,116.535,116.651,116.069,116.477,35339
2017-01-05 08:00:00,116.477,116.709,115.565,116.597,48123
2017-01-05 12:00:00,116.598,116.786,115.962,116.156,34660
2017-01-05 16:00:00,116.158,116.168,115.212,115.398,48802
2017-01-05 20:00:00,115.397,115.707,115.273,115.317,17320
2017-01-06 00:00:00,115.317,116.127,115.062,115.905,34005
2017-01-06 04:00:00,115.902,115.992,115.657,115.921,25236
2017-01-06 08:00:00,115.924,116.385,115.765,115.959,26664
2017-01-06 12:00:00,115.956,116.677,115.692,116.569,33304
2017-01-06 16:00:00,116.569,116.992,116.302,116.868,43412
2017-01-06 20:00:00,116.868,117.173,116.775,116.933,15317
2017-01-09 00:00:00,117.011,117.339,116.995,117.213,15181
2017-01-09 04:00:00,117.212,117.525,117.181,117.457,13487
2017-01-09 08:00:00,117.458,117.503,116.855,117.063,25785
2017-01-09 12:00:00,117.062,117.185,116.405,116.507,29443
2017-01-09 16:00:00,116.508,116.551,115.946,116.165,37029
2017-01-09 20:00:00,116.165,116.283,115.984,116.001,14639
2017-01-10 00:00:00,116.001,116.129,115.602,116.107,26916
2017-01-10 04:00:00,116.107,116.203,115.189,115.57,37112
2017-01-10 08:00:00,115.57,116.074,115.38,115.99,30812
2017-01-10 12:00:00,115.99,116.337,115.749,116.069,25449
2017-01-10 16:00:00,116.07,116.175,115.274,115.831,40039
2017-01-10 20:00:00,115.831,115.91,115.612,115.741,14129
2017-01-11 00:00:00,115.74,116.109,115.664,115.954,19337
2017-01-11 04:00:00,115.954,116.235,115.929,115.956,24463
2017-01-11 08:00:00,115.956,116.198,115.807,116.158,26073
2017-01-11 12:00:00,116.157,116.459,116.054,116.116,29430
2017-01-11 16:00:00,116.116,116.865,115.239,115.374,68585
2017-01-11 20:00:00,115.374,115.621,114.237,115.4,46588
2017-01-12 00:00:00,115.403,115.504,114.862,115.076,31458
2017-01-12 04:00:00,115.079,115.094,114.373,114.398,35308
2017-01-12 08:00:00,114.397,114.637,113.749,114.036,40853
2017-01-12 12:00:00,114.034,114.53,113.899,114.361,37271
2017-01-12 16:00:00,114.361,114.516,113.797,114.025,51740
2017-01-12 20:00:00,114.026,114.782,114.0,114.677,25297
2017-01-13 00:00:00,114.672,115.11,114.537,114.942,29620
2017-01-13 04:00:00,114.942,115.176,114.81,114.98,20971
2017-01-13 08:00:00,114.98,115.049,114.533,114.632,31500
2017-01-13 12:00:00,114.631,114.947,114.154,114.801,32572
2017-01-13 16:00:00,114.8,115.437,114.634,114.766,49864
2017-01-13 20:00:00,114.764,114.767,114.317,114.436,19896
2017-01-16 00:00:00,114.324,114.469,114.082,114.316,23406
2017-01-16 04:00:00,114.316,114.369,113.932,114.01,27132
2017-01-16 08:00:00,114.011,114.383,113.62,114.247,35454
2017-01-16 12:00:00,114.249,114.293,114.047,114.148,21984
2017-01-16 16:00:00,114.147,114.206,113.927,114.104,16405
2017-01-16 20:00:00,114.105,114.211,114.059,114.169,33252
2017-01-17 00:00:00,114.177,114.274,113.825,114.205,24308
2017-01-17 04:00:00,114.205,114.206,113.378,113.382,28031
2017-01-17 08:00:00,113.382,113.567,112.994,113.019,40860
2017-01-17 12:00:00,113.02,113.577,112.724,113.108,54164
2017-01-17 16:00:00,113.109,113.237,112.672,112.927,48408
2017-01-17 20:00:00,112.927,113.103,112.574,112.606,20251
2017-01-18 00:00:00,112.617,113.081,112.563,112.95,24062
2017-01-18 04:00:00,112.952,113.369,112.927,113.302,25034
2017-01-18 08:00:00,113.297,113.43,113.076,113.222,27073
2017-01-18 12:00:00,113.222,113.632,113.137,113.469,27653
2017-01-18 16:00:00,113.469,113.511,113.177,113.399,37493
2017-01-18 20:00:00,113.398,114.755,113.398,114.615,30285
2017-01-19 00:00:00,114.614,114.885,114.49,114.777,25846
2017-01-19 04:00:00,114.777,114.81,114.434,114.567,23370
2017-01-19 08:00:00,114.567,114.966,114.393,114.541,32433
2017-01-19 12:00:00,114.541,115.074,114.476,114.942,31934
2017-01-19 16:00:00,114.94,115.617,114.868,115.399,52390
2017-01-19 20:00:00,115.402,115.461,114.667,114.855,26809
2017-01-20 00:00:00,114.856,115.125,114.576,114.678,26904
2017-01-20 04:00:00,114.677,114.868,114.525,114.817,21215
2017-01-20 08:00:00,114.818,115.145,114.554,115.09,30669
2017-01-20 12:00:00,115.093,115.38,114.888,114.913,29140
2017-01-20 16:00:00,114.914,115.269,114.587,114.876,53670
2017-01-20 20:00:00,114.879,114.982,114.203,114.523,35497
2017-01-23 00:00:00,114.273,114.417,113.614,113.636,29764
2017-01-23 04:00:00,113.634,113.755,113.328,113.334,25318
2017-01-23 08:00:00,113.337,113.721,113.162,113.626,32485
2017-01-23 12:00:00,113.624,113.779,113.302,113.374,27271
2017-01-23 16:00:00,113.375,114.073,112.746,113.055,57320
2017-01-23 20:00:00,113.055,113.23,112.675,112.695,23819
2017-01-24 00:00:00,112.687,113.126,112.516,112.947,28686
2017-01-24 04:00:00,112.947,113.047,112.547,112.888,28010
2017-01-24 08:00:00,112.887,113.431,112.842,113.229,31312
2017-01-24 12:00:00,113.229,113.471,113.157,113.306,25769
2017-01-24 16:00:00,113.301,113.654,112.893,113.549,38216
2017-01-24 20:00:00,113.548,113.887,113.548,113.749,18490
2017-01-25 00:00:00,113.771,113.983,113.482,113.61,22631
2017-01-25 04:00:00,113.612,113.672,113.37,113.614,21717
2017-01-25 08:00:00,113.614,113.788,113.444,113.545,29716
2017-01-25 12:00:00,113.544,113.692,113.031,113.498,28283
2017-01-25 16:00:00,113.497,113.929,113.445,113.662,41442
2017-01-25 20:00:00,113.66,113.877,113.182,113.271,21507
2017-01-26 00:00:00,113.27,113.442,113.042,113.222,22494
2017-01-26 04:00:00,113.221,113.452,113.21,113.325,20457
2017-01-26 08:00:00,113.323,114.214,113.322,114.153,29773
2017-01-26 12:00:00,114.154,114.464,114.071,114.236,31024
2017-01-26 16:00:00,114.236,114.852,114.117,114.61,37789
2017-01-26 20:00:00,114.613,114.716,114.254,114.508,19767
2017-01-27 00:00:00,114.538,115.029,114.385,114.868,25160
2017-01-27 04:00:00,114.867,115.057,114.811,115.035,19750
2017-01-27 08:00:00,115.037,115.3,114.91,114.972,27798
2017-01-27 12:00:00,114.972,115.369,114.734,115.17,27150
2017-01-27 16:00:00,115.168,115.269,114.86,115.217,37422
2017-01-27 20:00:00,115.215,115.251,114.98,115.023,11559
2017-01-30 00:00:00,114.725,114.945,114.349,114.395,26907
2017-01-30 04:00:00,114.394,114.58,114.258,114.575,17798
2017-01-30 08:00:00,114.574,114.931,114.511,114.674,23855
2017-01-30 12:00:00,114.676,114.772,114.345,114.488,29096
2017-01-30 16:00:00,114.488,114.497,113.443,113.593,41563
2017-01-30 20:00:00,113.593,113.817,113.528,113.759,16283
2017-01-31 00:00:00,113.759,113.835,113.575,113.695,22808
2017-01-31 04:00:00,113.694,113.725,113.233,113.476,32249
2017-01-31 08:00:00,113.475,113.956,113.342,113.828,30159
2017-01-31 12:00:00,113.827,113.924,113.155,113.28,34669
2017-01-31 16:00:00,113.281,113.369,112.073,112.995,52649
2017-01-31 20:00:00,112.994,113.02,112.432,112.776,22298
2017-02-01 00:00:00,112.776,113.122,112.632,113.065,24077
2017-02-01 04:00:00,113.064,113.269,112.952,113.132,20603
2017-02-01 08:00:00,113.134,113.625,113.106,113.336,26239
2017-02-01 12:00:00,113.337,113.725,113.221,113.591,25253
2017-02-01 16:00:00,113.593,113.946,113.245,113.46,39473
2017-02-01 20:00:00,113.46,113.617,112.823,113.235,32616
2017-02-02 00:00:00,113.242,113.355,112.895,113.055,24623
2017-02-02 04:00:00,113.056,113.164,112.475,112.544,26727
2017-02-02 08:00:00,112.546,112.938,112.403,112.448,30222
2017-02-02 12:00:00,112.444,112.51,112.045,112.243,34324
2017-02-02 16:00:00,112.242,112.815,112.171,112.74,40033
2017-02-02 20:00:00,112.739,112.838,112.589,112.782,15632
2017-02-03 00:00:00,112.78,113.129,112.515,112.559,23546
2017-02-03 04:00:00,112.559,113.222,112.502,113.017,29309
2017-02-03 08:00:00,113.016,113.245,112.98,113.112,18253
2017-02-03 12:00:00,113.112,113.484,112.571,112.808,26060
2017-02-03 16:00:00,112.809,112.86,112.307,112.541,40221
2017-02-03 20:00:00,112.54,113.071,112.491,112.491,21098
2017-02-06 00:00:00,112.465,112.701,112.219,112.444,23803
2017-02-06 04:00:00,112.445,112.596,112.33,112.568,19006
2017-02-06 08:00:00,112.571,112.77,112.488,112.547,23706
2017-02-06 12:00:00,112.545,112.634,111.984,112.164,29321
2017-02-06 16:00:00,112.166,112.576,112.036,112.061,34147
2017-02-06 20:00:00,112.063,112.135,111.617,111.718,20875
2017-02-07 00:00:00,111.712,111.874,111.585,111.83,21571
2017-02-07 04:00:00,111.832,111.953,111.745,111.816,20617
2017-02-07 08:00:00,111.816,112.408,111.738,112.381,28334
2017-02-07 12:00:00,112.384,112.503,112.236,112.354,20885
2017-02-07 16:00:00,112.353,112.572,111.854,111.921,33328
2017-02-07 20:00:00,111.92,112.397,111.803,112.366,17303
2017-02-08 00:00:00,112.365,112.537,112.102,112.187,21823
2017-02-08 04:00:00,112.186,112.359,112.027,112.31,20922
2017-02-08 08:00:00,112.312,112.479,112.086,112.328,26543
2017-02-08 12:00:00,112.326,112.379,111.851,111.993,24477
2017-02-08 16:00:00,111.995,111.995,111.626,111.755,41721
2017-02-08 20:00:00,111.756,112.212,111.752,111.921,19920
2017-02-09 00:00:00,111.926,112.23,111.726,112.217,17187
2017-02-09 04:00:00,112.217,112.329,112.043,112.175,18752
2017-02-09 08:00:00,112.176,112.421,112.105,112.232,21426
2017-02-09 12:00:00,112.233,112.467,112.211,112.401,22158
2017-02-09 16:00:00,112.4,113.291,112.223,113.135,42050
2017-02-09 20:00:00,113.136,113.341,113.03,113.225,15696
2017-02-10 00:00:00,113.226,113.792,113.223,113.655,24129
2017-02-10 04:00:00,113.656,113.779,113.54,113.695,17194
2017-02-10 08:00:00,113.696,113.849,113.518,113.644,23495
2017-02-10 12:00:00,113.645,113.718,113.359,113.634,22805
2017-02-10 16:00:00,113.633,113.73,113.044,113.358,34367
2017-02-10 20:00:00,113.358,113.61,112.851,113.158,22177
2017-02-13 00:00:00,113.537,114.161,113.43,113.861,21998
2017-02-13 04:00:00,113.86,113.993,113.678,113.702,17057
2017-02-13 08:00:00,113.704,113.838,113.431,113.809,24052
2017-02-13 12:00:00,113.809,113.929,113.611,113.862,19454
2017-02-13 16:00:00,113.864,114.055,113.701,113.759,28872
2017-02-13 20:00:00,113.76,113.849,113.551,113.712,13420
2017-02-14 00:00:00,113.719,113.804,113.527,113.679,15448
2017-02-14 04:00:00,113.679,113.75,113.257,113.339,19440
2017-02-14 08:00:00,113.338,113.607,113.27,113.468,22517
2017-02-14 12:00:00,113.475,113.498,113.243,113.386,24529
2017-02-14 16:00:00,113.389,114.493,113.341,114.401,45261
2017-02-14 20:00:00,114.4,114.473,114.129,114.247,15016
2017-02-15 00:00:00,114.25,114.5,114.215,114.328,17697
2017-02-15 04:00:00,114.327,114.428,114.231,114.417,15116
2017-02-15 08:00:00,114.415,114.592,114.285,114.473,21242
2017-02-15 12:00:00,114.473,114.951,114.357,114.851,23894
2017-02-15 16:00:00,114.851,114.916,113.854,114.211,45209
2017-02-15 20:00:00,114.212,114.365,114.033,114.131,15234
2017-02-16 00:00:00,114.132,114.306,113.756,113.787,20027
2017-02-16 04:00:00,113.787,113.93,113.757,113.825,18635
2017-02-16 08:00:00,113.824,114.031,113.552,113.617,24736
2017-02-16 12:00:00,113.617,113.817,113.476,113.796,25728
2017-02-16 16:00:00,113.797,113.839,113.119,113.354,40402
2017-02-16 20:00:00,113.355,113.467,113.075,113.231,17989
2017-02-17 00:00:00,113.229,113.495,113.166,113.453,17944
2017-02-17 04:00:00,113.453,113.478,113.264,113.372,15301
2017-02-17 08:00:00,113.373,113.464,112.809,112.922,25983
2017-02-17 12:00:00,112.923,113.001,112.612,112.772,28279
2017-02-17 16:00:00,112.772,112.968,112.728,112.837,31469
2017-02-17 20:00:00,112.841,112.964,112.761,112.761,11643
2017-02-20 00:00:00,112.868,112.997,112.785,112.972,16854
2017-02-20 04:00:00,112.971,113.179,112.955,113.094,16443
2017-02-20 08:00:00,113.095,113.23,113.005,113.118,19636
2017-02-20 12:00:00,113.118,113.187,113.075,113.125,13321
2017-02-20 16:00:00,113.132,113.157,113.046,113.139,8385
2017-02-20 20:00:00,113.138,113.169,113.071,113.071,12680
2017-02-21 00:00:00,113.083,113.562,113.07,113.477,17072
2017-02-21 04:00:00,113.479,113.699,113.447,113.57,16218
2017-02-21 08:00:00,113.569,113.742,113.419,113.742,23462
2017-02-21 12:00:00,113.742,113.771,113.58,113.689,19594
2017-02-21 16:00:00,113.689,113.756,113.4,113.531,26068
2017-02-21 20:00:00,113.531,113.703,113.496,113.669,10087
2017-02-22 00:00:00,113.657,113.724,113.434,113.461,15337
2017-02-22 04:00:00,113.461,113.5,113.322,113.458,14368
2017-02-22 08:00:00,113.458,113.583,113.089,113.142,24968
2017-02-22 12:00:00,113.142,113.198,112.899,112.975,23864
2017-02-22 16:00:00,112.974,113.498,112.968,113.476,32679
2017-02-22 20:00:00,113.478,113.648,112.945,113.28,23175
2017-02-23 00:00:00,113.285,113.448,113.119,113.173,17205
2017-02-23 04:00:00,113.171,113.341,113.066,113.255,16354
2017-02-23 08:00:00,113.252,113.328,113.088,113.202,20671
2017-02-23 12:00:00,113.201,113.272,112.637,112.688,31001
2017-02-23 16:00:00,112.69,112.84,112.544,112.713,28587
2017-02-23 20:00:00,112.713,112.823,112.594,112.601,11418
2017-02-24 00:00:00,112.574,112.95,112.573,112.857,16420
2017-02-24 04:00:00,112.857,112.903,112.696,112.815,15673
2017-02-24 08:00:00,112.813,112.871,112.413,112.48,20347
2017-02-24 12:00:00,112.479,112.528,112.049,112.083,24416
2017-02-24 16:00:00,112.084,112.47,112.028,112.197,31071
2017-02-24 20:00:00,112.196,112.225,111.929,112.096,14131
2017-02-27 00:00:00,112.123,112.309,111.911,112.024,25765
2017-02-27 04:00:00,112.025,112.275,111.974,112.108,16197
2017-02-27 08:00:00,112.11,112.341,112.066,112.257,20586
2017-02-27 12:00:00,112.258,112.484,112.183,112.272,14669
2017-02-27 16:00:00,112.272,112.432,111.95,112.266,32725
2017-02-27 20:00:00,112.265,112.834,112.259,112.691,15897
2017-02-28 00:00:00,112.68,112.814,112.434,112.525,16362
2017-02-28 04:00:00,112.527,112.725,112.461,112.479,15068
2017-02-28 08:00:00,112.477,112.517,112.245,112.391,20896
2017-02-28 12:00:00,112.39,112.406,112.014,112.124,22010
2017-02-28 16:00:00,112.121,112.205,111.684,111.934,32540
2017-02-28 20:00:00,111.934,112.894,111.905,112.772,24464
2017-03-01 00:00:00,112.772,113.368,112.731,113.019,25362
2017-03-01 04:00:00,113.016,113.615,112.757,113.429,39827
2017-03-01 08:00:00,113.426,113.655,113.365,113.539,26647
2017-03-01 12:00:00,113.539,113.95,113.518,113.898,27434
2017-03-01 16:00:00,113.897,114.043,113.595,113.651,30038
2017-03-01 20:00:00,113.651,113.752,113.463,113.724,16073
2017-03-02 00:00:00,113.725,114.151,113.678,113.994,20680
2017-03-02 04:00:00,113.993,114.085,113.917,114.021,15836
2017-03-02 08:00:00,114.022,114.325,114.019,114.208,23574
2017-03-02 12:00:00,114.209,114.44,114.132,114.375,20712
2017-03-02 16:00:00,114.372,114.536,114.233,114.485,29325
2017-03-02 20:00:00,114.485,114.585,114.339,114.415,15757
2017-03-03 00:00:00,114.413,114.471,114.154,114.202,15435
2017-03-03 04:00:00,114.203,114.284,114.066,114.228,17796
2017-03-03 08:00:00,114.229,114.34,114.101,114.237,19984
2017-03-03 12:00:00,114.237,114.528,114.221,114.318,24085
2017-03-03 16:00:00,114.317,114.683,114.311,114.448,25128
2017-03-03 20:00:00,114.471,114.742,113.804,113.955,29709
2017-03-06 00:00:00,113.91,114.127,113.712,113.844,17848
2017-03-06 04:00:00,113.842,113.914,113.756,113.844,12913
2017-03-06 08:00:00,113.843,113.883,113.552,113.671,22120
2017-03-06 12:00:00,113.671,113.859,113.633,113.692,16844
2017-03-06 16:00:00,113.693,114.052,113.681,114.036,22411
2017-03-06 20:00:00,114.034,114.095,113.818,113.878,11037
2017-03-07 00:00:00,113.873,114.068,113.837,113.95,13480
2017-03-07 04:00:00,113.95,113.987,113.843,113.916,15350
2017-03-07 08:00:00,113.915,114.01,113.723,113.986,19298
2017-03-07 12:00:00,113.985,114.146,113.866,114.06,17329
2017-03-07 16:00:00,114.063,114.132,113.876,113.976,20550
2017-03-07 20:00:00,113.977,114.074,113.924,113.956,10704
2017-03-08 00:00:00,113.957,114.015,113.74,113.823,15341
2017-03-08 04:00:00,113.823,113.85,113.601,113.749,15776
2017-03-08 08:00:00,113.755,114.113,113.639,114.01,19900
2017-03-08 12:00:00,114.013,114.653,113.948,114.572,22962
2017-03-08 16:00:00,114.572,114.752,114.466,114.598,28419
2017-03-08 20:00:00,114.598,114.612,114.259,114.307,17882
2017-03-09 00:00:00,114.308,114.588,114.299,114.431,16906
2017-03-09 04:00:00,114.428,114.56,114.359,114.528,18458
2017-03-09 08:00:00,114.532,114.931,114.384,114.83,27434
2017-03-09 12:00:00,114.832,114.872,114.506,114.825,30479
2017-03-09 16:00:00,114.822,114.959,114.652,114.762,34132
2017-03-09 20:00:00,114.762,114.993,114.717,114.946,17935
2017-03-10 00:00:00,114.945,115.249,114.885,115.186,16330
2017-03-10 04:00:00,115.186,115.426,115.137,115.411,15727
2017-03-10 08:00:00,115.409,115.487,115.317,115.335,22030
2017-03-10 12:00:00,115.336,115.498,115.11,115.249,27625
2017-03-10 16:00:00,115.248,115.364,114.753,114.851,42565
2017-03-10 20:00:00,114.851,114.931,114.649,114.704,19233
2017-03-13 00:00:00,114.709,114.883,114.652,114.829,10599
2017-03-13 04:00:00,114.828,114.917,114.675,114.688,14764
2017-03-13 08:00:00,114.689,114.771,114.503,114.614,24747
2017-03-13 12:00:00,114.612,114.782,114.477,114.767,26265
2017-03-13 16:00:00,114.768,114.826,114.535,114.699,21706
2017-03-13 20:00:00,114.699,114.88,114.679,114.87,11715
2017-03-14 00:00:00,114.87,114.974,114.806,114.829,10374
2017-03-14 04:00:00,114.828,114.897,114.753,114.885,10578
2017-03-14 08:00:00,114.885,115.189,114.817,115.044,21140
2017-03-14 12:00:00,115.048,115.13,114.793,114.854,20554
2017-03-14 16:00:00,114.853,114.886,114.513,114.587,30131
2017-03-14 20:00:00,114.587,114.788,114.519,114.731,15360
2017-03-15 00:00:00,114.731,114.812,114.623,114.802,8414
2017-03-15 04:00:00,114.802,114.878,114.736,114.771,10858
2017-03-15 08:00:00,114.774,114.853,114.572,114.59,17432
2017-03-15 12:00:00,114.59,114.753,114.555,114.698,19339
2017-03-15 16:00:00,114.698,114.814,114.522,114.575,23342
2017-03-15 20:00:00,114.574,114.6,113.168,113.37,43418
2017-03-16 00:00:00,113.37,113.54,113.147,113.235,16635
2017-03-16 04:00:00,113.236,113.504,113.221,113.401,19691
2017-03-16 08:00:00,113.401,113.45,112.896,113.437,28268
2017-03-16 12:00:00,113.439,113.532,113.235,113.307,23703
2017-03-16 16:00:00,113.305,113.443,112.963,113.094,28243
2017-03-16 20:00:00,113.093,113.42,113.06,113.285,19856
2017-03-17 00:00:00,113.285,113.45,113.266,113.432,11631
2017-03-17 04:00:00,113.43,113.486,113.387,113.397,9208
2017-03-17 08:00:00,113.398,113.444,113.234,113.257,17734
2017-03-17 12:00:00,113.257,113.345,113.026,113.175,19943
2017-03-17 16:00:00,113.174,113.178,112.558,112.672,28800
2017-03-17 20:00:00,112.673,112.756,112.598,112.655,12283
2017-03-20 00:00:00,112.694,112.749,112.543,112.604,7810
2017-03-20 04:00:00,112.603,112.62,112.466,112.513,8317
2017-03-20 08:00:00,112.512,112.769,112.45,112.736,16419
2017-03-20 12:00:00,112.732,112.891,112.694,112.755,17622
2017-03-20 16:00:00,112.755,112.797,112.545,112.69,23446
2017-03-20 20:00:00,112.689,112.689,112.487,112.551,12107
2017-03-21 00:00:00,112.55,112.582,112.257,112.373,12351
2017-03-21 04:00:00,112.37,112.784,112.332,112.676,15745
2017-03-21 08:00:00,112.676,112.862,112.637,112.726,20160
2017-03-21 12:00:00,112.725,112.762,112.421,112.592,21260
2017-03-21 16:00:00,112.597,112.597,111.802,111.929,42146
2017-03-21 20:00:00,111.929,111.947,111.533,111.708,28364
2017-03-22 00:00:00,111.704,111.787,111.422,111.674,16432
2017-03-22 04:00:00,111.674,111.727,111.458,111.633,18637
2017-03-22 08:00:00,111.63,111.664,111.221,111.259,28813
2017-03-22 12:00:00,111.257,111.428,111.134,111.226,25902
2017-03-22 16:00:00,111.227,111.26,110.742,111.021,44169
2017-03-22 20:00:00,111.02,111.17,110.723,111.143,23094
2017-03-23 00:00:00,111.141,111.534,111.141,111.476,14242
2017-03-23 04:00:00,111.477,111.573,111.278,111.295,14832
2017-03-23 08:00:00,111.294,111.395,111.013,111.036,20200
2017-03-23 12:00:00,111.036,111.127,110.777,110.854,26571
2017-03-23 16:00:00,110.854,111.3,110.622,111.149,44176
2017-03-23 20:00:00,111.151,111.167,110.747,110.927,31805
2017-03-24 00:00:00,110.926,111.361,110.853,111.321,14870
2017-03-24 04:00:00,111.323,111.436,111.204,111.332,16449
2017-03-24 08:00:00,111.331,111.474,111.127,111.19,20493
2017-03-24 12:00:00,111.189,111.211,110.934,111.038,22737
2017-03-24 16:00:00,111.038,111.278,110.787,110.884,32479
2017-03-24 20:00:00,110.884,111.326,110.617,111.286,30279
2017-03-27 00:00:00,110.908,111.038,110.314,110.325,21888
2017-03-27 04:00:00,110.326,110.436,110.25,110.413,16839
2017-03-27 08:00:00,110.413,110.426,110.112,110.298,23895
2017-03-27 12:00:00,110.297,110.394,110.102,110.168,19142
2017-03-27 16:00:00,110.169,110.59,110.125,110.566,34122
2017-03-27 20:00:00,110.565,110.679,110.454,110.654,17162
2017-03-28 00:00:00,110.654,110.821,110.547,110.658,10030
2017-03-28 04:00:00,110.658,110.673,110.517,110.56,11166
2017-03-28 08:00:00,110.559,110.736,110.519,110.681,18596
2017-03-28 12:00:00,110.681,110.703,110.236,110.314,18463
2017-03-28 16:00:00,110.314,110.671,110.172,110.645,32626
2017-03-28 20:00:00,110.644,111.195,110.641,111.139,21823
2017-03-29 00:00:00,111.139,111.238,111.024,111.104,12979
2017-03-29 04:00:00,111.103,111.309,111.089,111.161,14124
2017-03-29 08:00:00,111.161,111.231,110.93,110.955,21936
2017-03-29 12:00:00,110.956,111.061,110.709,110.84,23172
2017-03-29 16:00:00,110.84,111.149,110.783,111.038,29642
2017-03-29 20:00:00,111.037,111.131,110.923,111.011,15431
2017-03-30 00:00:00,111.014,111.362,110.971,111.337,10826
2017-03-30 04:00:00,111.336,111.42,111.211,111.283,14413
2017-03-30 08:00:00,111.281,111.282,110.935,111.04,20002
2017-03-30 12:00:00,111.04,111.385,111.02,111.371,21814
2017-03-30 16:00:00,111.368,111.534,110.993,111.379,32025
2017-03-30 20:00:00,111.379,111.935,111.364,111.892,17816
2017-03-31 00:00:00,111.893,112.148,111.694,112.105,12484
2017-03-31 04:00:00,112.106,112.192,111.948,112.067,16816
2017-03-31 08:00:00,112.067,112.073,111.73,111.864,23332
2017-03-31 12:00:00,111.864,112.038,111.753,111.874,20942
2017-03-31 16:00:00,111.874,111.924,111.268,111.306,33783
2017-03-31 20:00:00,111.306,111.445,111.236,111.375,18281
2017-04-03 00:00:00,111.358,111.489,111.121,111.295,10510
2017-04-03 04:00:00,111.295,111.393,111.234,111.328,10751
2017-04-03 08:00:00,111.329,111.582,111.285,111.37,17629
2017-04-03 12:00:00,111.371,111.501,111.24,111.357,14571
2017-04-03 16:00:00,111.356,111.462,110.897,111.009,32320
2017-04-03 20:00:00,111.009,111.076,110.85,110.878,16011
2017-04-04 00:00:00,110.888,110.926,110.562,110.627,12179
2017-04-04 04:00:00,110.627,110.713,110.364,110.455,16672
2017-04-04 08:00:00,110.456,110.584,110.326,110.508,21106
2017-04-04 12:00:00,110.508,110.561,110.261,110.502,20981
2017-04-04 16:00:00,110.501,110.807,110.442,110.686,30934
2017-04-04 20:00:00,110.688,110.75,110.628,110.737,11386
2017-04-05 00:00:00,110.73,110.906,110.633,110.74,10534
2017-04-05 04:00:00,110.74,110.803,110.531,110.634,13703
2017-04-05 08:00:00,110.633,110.809,110.557,110.787,18571
2017-04-05 12:00:00,110.788,111.252,110.783,111.196,21132
2017-04-05 16:00:00,111.201,111.429,111.064,111.285,33169
2017-04-05 20:00:00,111.286,111.448,110.557,110.698,38370
2017-04-06 00:00:00,110.692,110.727,110.284,110.433,22628
2017-04-06 04:00:00,110.431,110.56,110.37,110.5,19915
2017-04-06 08:00:00,110.499,110.731,110.36,110.715,28743
2017-04-06 12:00:00,110.713,110.97,110.705,110.796,26776
2017-04-06 16:00:00,110.797,111.135,110.655,110.868,36507
2017-04-06 20:00:00,110.868,111.011,110.73,110.779,22711
2017-04-07 00:00:00,110.775,110.992,110.757,110.908,10341
2017-04-07 04:00:00,110.91,110.946,110.125,110.519,44580
2017-04-07 08:00:00,110.52,110.69,110.419,110.642,31553
2017-04-07 12:00:00,110.643,110.77,110.144,110.638,32465
2017-04-07 16:00:00,110.638,111.171,110.608,111.143,45384
2017-04-07 20:00:00,111.144,111.36,111.038,111.06,28339
2017-04-10 00:00:00,111.051,111.483,111.009,111.425,16783
2017-04-10 04:00:00,111.424,111.572,111.372,111.411,15677
2017-04-10 08:00:00,111.412,111.453,111.228,111.293,19604
2017-04-10 12:00:00,111.293,111.4,111.176,111.286,17319
2017-04-10 16:00:00,111.286,111.323,110.801,110.963,28977
2017-04-10 20:00:00,110.964,111.111,110.853,110.93,20136
2017-04-11 00:00:00,110.922,110.922,110.614,110.762,12853
2017-04-11 04:00:00,110.761,110.842,110.578,110.631,18024
2017-04-11 08:00:00,110.632,110.713,110.455,110.647,21860
2017-04-11 12:00:00,110.649,110.723,110.405,110.414,16788
2017-04-11 16:00:00,110.413,110.421,109.621,109.754,48465
2017-04-11 20:00:00,109.755,109.913,109.595,109.595,23473
2017-04-12 00:00:00,109.594,109.745,109.341,109.42,16715
2017-04-12 04:00:00,109.419,109.551,109.345,109.43,21247
2017-04-12 08:00:00,109.429,109.749,109.376,109.693,22872
